setNum;name_en;name_de;year;recommendedRetailPrice €
40220;London Bus;LEGO® 40220 LEGO® Londoner Bus;2016;0.01
40221;Fountain;LEGO® Creator 40221 LEGO® Springbrunnen;2016;0.01
40222;24-in-1 Holiday Countdown;LEGO® 40222 LEGO® Weihnachtlicher Bauspaß;2016;9.99
40223;Snowglobe;LEGO® 40223 LEGO® Schneekugel;2016;9.99
40228;Geoffrey & Friends;LEGO® 40228 Geoffrey & Friends;2016;9.99
40236;Romantic Valentine Picnic;LEGO® 40236 Romantisches Valentinspicknick;2017;9.99
40237;Easter Egg Hunt;LEGO® 40237 Ostereiersuche;2017;9.99
40251;Mini Piggy Bank;LEGO® Creator 40251 Mini-Sparschwein;2017;14.99
40252;Mini VW Beetle;LEGO® Creator 40252 Mini VW Käfer;2017;12.99
40253;Christmas Build-Up;LEGO® 40253 24-in-1 Weihnachtsspaß;2017;9.99
40254;Nutcracker;LEGO® 40254 Nussknacker;2017;9.99
40260;Halloween Haunt;LEGO® 40260 Halloween-Spuk;2017;9.99
40261;Thanksgiving Harvest;LEGO® 40261 „Große Ernte vor dem Erntedankfest“;2017;9.99
40262;Christmas Train Ride;LEGO® 40262 Weihnachtslandschaft;2017;9.99
40263;Christmas Town Square;LEGO® 40263 Weihnachtsmarkt;2017;9.99
40264;Build My Heartlake City Accessory Set;LEGO® Friends 40264 LEGO® Friends Zubehör-Set „Ich baue mein Heartlake City´´;2017;9.99
40268;R3-M2;LEGO® Star Wars 40268 LEGO® Star Wars R3-M2™ auf Ständer;2017;0.01
40270;Bee;LEGO® BrickHeadz 40270 Valentinstags-Biene;2018;9.99
40271;Bunny;LEGO® BrickHeadz 40271 Osterhase;2018;9.99
40272;Witch;LEGO® BrickHeadz 40272 Halloween-Hexe;2018;9.99
40273;Turkey;LEGO® BrickHeadz 40273 Erntedank-Truthahn;2018;9.99
40274;Mr. Claus & Mrs. Claus;LEGO® BrickHeadz 40274 Herr und Frau Weihnachtsmann;2018;19.99
40288;BB-8;LEGO® Promotional 40288 BB-8™;2018;0.01
40291;Creative Personalities;LEGO® 40291 Kreative Persönlichkeiten 2018;2018;0.01
40292;Christmas Gift Box;LEGO® 40292 Weihnachtsgeschenk;2018;0.01
40293;Christmas Carousel;LEGO® 40293 Weihnachtkarussell;2018;0.01
40303;Boost My City Vehicle Set;LEGO® City 40303 My City Erweiterungsset – Fahrzeuge;2018;4.99
40305;LEGO Brand Store;LEGO® Promotional 40305 LEGO® Geschäft im Miniformat;2018;24.99
40307;Castle Interior Kit;LEGO® Disney 40307 Einrichtungs-Set „Schloss“;2018;9.99
40309;Food Accessories;LEGO® 40309 xtra – LEGO® Lebensmittel & Speisenzubehör;2018;3.99
40310;Botanical Accessories;LEGO® 40310 xtra – LEGO® Pflanzenzubehör;2018;3.99
40311;Traffic Lights;LEGO® 40311 xtra – LEGO® Ampeln & Straßenreinigung;2018;3.99
40312;Street Lamps;LEGO® 40312 xtra – LEGO® Straßenlaternen;2018;3.99
40313;Bicycles;LEGO® 40313 xtra – LEGO® Fahrräder & Skateboard;2018;3.99
40314;Dr. Fox Magnifying Machine;LEGO® Unikitty! 40314 Dr. Fuchs' Vergrößerungsmaschine;2018;16.99
40335;Space Rocket Ride;LEGO® Ideas 40335 Weltraumrakete;2019;12.99
40341;Sea Accessories;LEGO® 40341 xtra – LEGO® xtra Wasserzubehör;2019;3.99
40342;Minifigure Pack;LEGO® 40342 Minifiguren-Set – NINJAGO® 2019;2019;12.99
40343;Spider-Man and the Museum Break-In;LEGO® 40343 Spider-Man und der Museumsraub;2019;14.99
40344;Summer Celebration Minifigure Set;LEGO® 40344 Minifiguren-Set – Sommerparty;2019;12.99
40345;Mars Exploration Minifigure Pack;LEGO® 40345 Minifiguren-Set – LEGO® City 2019;2019;12.99
40348;Birthday Clown;LEGO® BrickHeadz 40348 Geburtstagsclown;2019;9.99
40349;Puppy;LEGO® BrickHeadz 40349 Valentinstag-Welpe;2019;9.99
40350;Chick;LEGO® BrickHeadz 40350 Oster-Küken;2019;9.99
40351;Ghost;LEGO® BrickHeadz 40351 Halloween-Gespenst;2019;9.99
40352;Scarecrow;LEGO® BrickHeadz 40352 Erntedankfest-Vogelscheuche;2019;9.99
40353;Reindeer;LEGO® BrickHeadz 40353 Rentier und Elfen;2019;19.99
40354;Dragon Dance Guy;LEGO® BrickHeadz 40354 Drachentanz-Mann;2019;9.99
40359;Picture Frame;LEGO® 40359 LEGO® Bilderrahmen;2019;14.99
40360;Name Sign;LEGO® 40360 Friends Namensschild;2019;9.99
40362;Battle of Endor - 20th Anniversary Edition;LEGO® Star Wars 40362 Die Schlacht von Endor™ Mikromodell;2019;14.99
40367;Lady Liberty;LEGO® BrickHeadz 40367 Freiheitsstatue;2019;9.99
40370;Steam Engine;LEGO® 40370 Set zum 40. Jubiläum von LEGO® Eisenbahn;2020;19.99
40372;Police Minifigure Accessory Set;LEGO® City 40372 Polizei-Minifiguren- Zubehörset;2020;12.99
40373;Fairground Minifigure Accessory Set;LEGO® 40373 LEGO® Jahrmarkt- Minifiguren-Zubehörset;2020;12.99
40374;Golden Zane Minifigure Accessory Set;LEGO® Ninjago 40374 Goldener Zane – Minifiguren-Zubehörset;2020;12.99
40375;Sports Accessories;LEGO® 40375 Sportzubehör;2020;3.99
40376;Botanical Accessories;LEGO® 40376 Pflanzenzubehör;2020;3.99
40377;Donald Duck;LEGO® BrickHeadz 40377 Donald Duck;2020;9.99
40378;Goofy and Pluto;LEGO® BrickHeadz 40378 Goofy & Pluto;2020;14.99
40379;Bear;LEGO® BrickHeadz 40379 Valentinstag-Bär;2020;9.99
40380;Sheep;LEGO® BrickHeadz 40380 Osterschaf;2020;9.99
40382;Birthday Set;LEGO® 40382 LEGO® Geburtstagsset;2020;12.99
40383;Bride;LEGO® BrickHeadz 40383 Braut;2020;12.99
40384;Groom;LEGO® BrickHeadz 40384 Bräutigam;2020;12.99
40385;Trophy;LEGO® 40385 LEGO® Siegerpokal;2020;12.99
40388;Mini Doll Dress-Up Kit;LEGO® Disney 40388 Nähstudio;2018;9.99
40436;Lucky Cat;LEGO® BrickHeadz 40436 Glückskatze;2020;9.99
41000;Water Scooter Fun;LEGO® Friends 41000 Jetboot Vergnügen;2013;5.99
41001;Mia's Magic Tricks;LEGO® Friends 41001 Mias Zaubershow;2013;9.99
41002;Emma's Karate Course;LEGO® Friends 41002 Emmas Karatekurs;2013;9.99
41003;Olivia's Newborn Foal;LEGO® Friends 41003 Olivias Fohlen;2013;9.99
41004;Rehearsal Stage;LEGO® Friends 41004 Stephanies großer Auftritt;2013;19.99
41005;Heartlake High;LEGO® Friends 41005 Heartlake Schule;2013;49.99
41006;Downtown Bakery;LEGO® Friends 41006 Heartlake Bäckerei;2013;24.99
41007;Heartlake Pet Salon;LEGO® Friends 41007 Heartlake Tiersalon;2013;29.99
41008;Heartlake City Pool;LEGO® Friends 41008 Großes Schwimmbad;2013;39.99
41009;Andrea's Bedroom;LEGO® Friends 41009 Andreas Zimmer;2013;9.99
41010;Olivia’s Beach Buggy;LEGO® Friends 41010 Olivias Strandbuggy;2013;9.99
41011;Stephanie's Soccer Practice;LEGO® Friends 41011 Fußballtraining mit Stephanie;2013;9.99
41013;Emma's Sports Car;LEGO® Friends 41013 Emmas Sportwagen;2013;14.99
41015;Dolphin Cruiser;LEGO® Friends 41015 Yacht;2013;69.99
41016;Advent Calender 2013;LEGO® 41016 LEGO® Friends Adventskalender;2013;19.99
41017;Squirrel's Tree House;LEGO® Friends 41017 Friends Eichhörnchenhaus;2013;3.99
41018;Cat's Playground;LEGO® Friends 41018 Friends Katzenspielplatz;2013;3.99
41019;Turtle's Little Oasis;LEGO® Friends 41019 Friends Schildkröten Hütte;2013;3.99
41020;Hedgehog's Hideaway;LEGO® Friends 41020 Friends Igelversteck;2013;3.99
41021;Poodle's Little Palace;LEGO® Friends 41021 Pudel-Häuschen [UK Import];2013;3.99
41022;Bunny's Hutch;LEGO® Friends 41022 Bunny's Hutch;2013;3.99
41023;Fawn's Forest;LEGO® Friends 41023 Fawn's Forest;2013;3.99
41024;Parrot's Perch;LEGO® Friends 41024 Papageienhäuschen;2013;3.99
41025;Puppy's Playhouse;LEGO® Friends 41025 Friends - Welpen- Hundehütte;2013;3.99
41026;Sunshine Harvest;LEGO® Friends 41026 Olivias Gemüsegarten;2014;19.99
41027;Mia's Lemonade Stand;LEGO® Friends 41027 Mias Limonadenstand;2014;9.99
41028;Emma's Lifeguard Post;LEGO® Friends 41028 Emmas Einsatz am Strand;2014;9.99
41029;Stephanie's New Born Lamb;LEGO® Friends 41029 Stephanies kleines Lämmchen;2014;9.99
41030;Olivia's Ice Cream Bike;LEGO® Friends 41030 Olivias Eiscreme- Fahrrad;2014;9.99
41031;Andrea's Mountain Hut;LEGO® Friends 41031 Andreas Berghütte;2014;9.99
41032;First Aid Jungle Bike;LEGO® Friends 41032 Erste Hilfe Dschungel- Bike;2014;14.99
41033;Jungle Falls Rescue;LEGO® Friends 41033 Einsatz am Dschungel- Wasserfall;2014;19.99
41034;Summer Caravan;LEGO® Friends 41034 Wohnwagen-Ausflug;2014;24.99
41035;Heartlake Juice Bar;LEGO® Friends 41035 Heartlake Saft- & Smoothiebar;2014;32.99
41036;Jungle Bridge Rescue;LEGO® Friends 41036 Rettung auf der Dschungelbrücke;2014;29.99
41037;Stephanie's Beach House;LEGO® Friends 41037 Stephanies Strandhaus;2014;39.99
41038;Jungle Rescue Base;LEGO® Friends 41038 Große Dschungelrettungsbasis;2014;49.99
41039;Sunshine Ranch;LEGO® Friends 41039 Großer Bauernhof;2014;69.99
41040;Advent Calendar 2014 Friends;LEGO® 41040 LEGO® Friends Adventskalender;2014;19.99
41041;Turtle's Little Paradise;LEGO® Friends 41041 Schildkrötenparadies;2014;3.99
41042;Tiger's Beautiful Temple;LEGO® Friends 41042 Tigertempel;2014;3.99
41043;Penguin's Playground;LEGO® Friends 41043 Pinguinspielplatz;2014;3.99
41044;Macaw's Fountain;LEGO® Friends 41044 Papageiengarten;2014;3.99
41045;Orangutan's Banana Tree;LEGO® Friends 41045 Äffchens Bananenbaum;2014;3.99
41046;Brown Bear's River;LEGO® Friends 41046 Braunbär am Fluss;2014;3.99
41047;Seal's Little Rock;LEGO® Friends 41047 Robbenbaby-Fels;2014;3.99
41048;Lion Cub's Savannah;LEGO® Friends 41048 Löwenbaby-Oase;2014;3.99
41049;Panda's Bamboo;LEGO® Friends 41049 Panda-Bambusspielplatz;2014;3.99
41050;Ariel’s Amazing Treasures;LEGO® Disney 41050 Arielles geheime Schatzkammer;2014;12.99
41051;Merida’s Highland Games;LEGO® Disney 41051 Meridas Burgfestspiele;2014;19.99
41052;Ariel’s Magical Kiss;LEGO® Disney 41052 Arielles magischer Kuss;2014;29.99
41053;Cinderella’s Dream Carriage;LEGO® Disney 41053 Cinderellas verzauberte Kutsche;2014;29.99
41054;Rapunzel’s Creativity Tower;LEGO® Disney 41054 Rapunzels Turm der Kreativität;2014;39.99
41055;Cinderella’s Romantic Castle;LEGO® Disney 41055 Cinderellas Prinzessinnenschloss;2014;69.99
41056;Heartlake News Van;LEGO® Friends 41056 Mobile Fernsehstation;2014;24.99
41057;Heartlake Horse Show;LEGO® Friends 41057 Die große Pferdeschau;2014;39.99
41058;Heartlake Shopping Mall;LEGO® Friends 41058 Heartlake Einkaufszentrum;2014;99.99
41059;Jungle Tree Sanctuary;LEGO® Friends 41059 Unterschlupf am Dschungelbaum;2014;29.99
41060;Sleeping Beauty's Royal Bedroom;LEGO® Disney 41060 Auroras königliches Schlafzimmer;2015;12.99
41061;Jasmine's Exotic Palace;LEGO® Disney 41061 Jasmins exotische Abenteuer;2015;24.99
41062;Elsa's Sparkling Ice Castle;LEGO® Disney 41062 Elsas funkelnder Eispalast;2015;39.99
41063;Ariel's Undersea Palace;LEGO® Disney 41063 Arielles Unterwasserschloss;2015;59.99
41065;Rapunzel's Best Day Ever;LEGO® Disney 41065 Rapunzels perfekter Tag;2016;24.99
41066;Anna & Kristoff's Sleigh Adventure;LEGO® Disney 41066 Annas und Kristoffs Schlittenabenteuer;2016;29.99
41067;Belle's Enchanted Castle;LEGO® Disney 41067 Belles bezauberndes Schloss;2016;49.99
41068;Arendelle Castle Celebration;LEGO® Disney 41068 Fest im großen Schloss von Arendelle;2016;59.99
41069;Treasure's Day at the Pool;LEGO® Disney 41069 Korallinas Tag am Pool;2016;7.99
41071;Aira's Creative Workshop;LEGO® Elves 41071 Arias Kreativwerkstatt;2015;9.99
41072;Naida's Spa Secret;LEGO® Elves 41072 Naidas geheimnisvolle Quelle;2015;19.99
41073;Naida's Epic Adventure Ship;LEGO® Elves 41073 Naidas Abenteuerschiff;2015;29.99
41074;Azari and the Magical Bakery;LEGO® Elves 41074 Azaris Magische Bäckerei;2015;29.99
41075;The Elves’ Treetop Hideaway;LEGO® Elves 41075 Das mystische Elfenversteck;2015;49.99
41076;Farran and the Crystal Hollow;LEGO® Elves 41076 Farran und die Kristallhöhle;2015;14.99
41077;Aira's Pegasus Sleigh;LEGO® Elves 41077 Airas Pegasus- Schlitten;2015;39.99
41078;Skyra’s Mysterious Sky Castle;LEGO® Elves 41078 Skyras geheimnisvolles Himmelsschloss;2015;89.99
41085;Vet Clinic;LEGO® Friends 41085 Tierpflege Klinik;2015;19.99
41086;Vet Ambulance;LEGO® Friends 41086 Mobile Tierpflege;2015;9.99
41087;Bunny and Babies;LEGO® Friends 41087 Kaninchenmutter mit Babies;2015;4.99
41088;Puppy Training;LEGO® Friends 41088 Welpen Training;2015;4.99
41089;Little Foal;LEGO® Friends 41089 Fohlen-Pflegestall;2015;4.99
41090;Olivia's Garden Pool;LEGO® Friends 41090 Olivias Gartenpool;2015;9.99
41091;Mia's Roadster;LEGO® Friends 41091 Mias Sportflitzer;2015;14.99
41092;Stephanie's Pizzeria;LEGO® Friends 41092 Stephanies Pizzeria;2015;9.99
41093;Heartlake Hair Salon;LEGO® Friends 41093 Heartlake Friseursalon;2015;32.99
41094;Heartlake Lighthouse;LEGO® Friends 41094 Heartlake Leuchtturm;2015;39.99
41095;Emma's House;LEGO® Friends 41095 Emmas Familienhaus;2015;69.99
41097;Heartlake Hot Air Balloon;LEGO® Friends 41097 Heatlake Heißluftballon;2015;29.99
41098;Emma's Tourist Kiosk;LEGO® Friends 41098 Emmas Kiosk;2015;9.99
41099;Heartlake Skate Park;LEGO® Friends 41099 Heartlake Skatepark;2015;19.99
41100;Heartlake Private Jet;LEGO® Friends 41100 Heartlake Jet;2015;24.99
41101;Heartlake Grand Hotel;LEGO® Friends 41101 Heartlake Großes Hotel;2015;129.99
41102;Advent Calendar 2015 Friends;LEGO® 41102 LEGO® Friends Adventskalender 2015;2015;19.99
41103;Pop Star Recording Studio;LEGO® Friends 41103 Popstar Aufnahmestudio;2015;14.99
41104;Pop Star Dressing Room;LEGO® Friends 41104 Popstar Garderobe;2015;29.99
41105;Pop Star Show Stage;LEGO® Friends 41105 Popstar Showbühne;2015;44.99
41106;Pop Star Tour Bus;LEGO® Friends 41106 Popstar Tourbus;2015;59.99
41107;Pop Star Limousine;LEGO® Friends 41107 Popstar Limousine;2015;24.99
41108;Heartlake Food Market;LEGO® Friends 41108 Heartlake Lebensmittelmarkt;2015;39.99
41109;Heartlake City Airport;LEGO® Friends 41109 Heartlake Flughafen;2015;89.99
41110;Birthday Party;LEGO® Friends 41110 Geburtstagsparty;2016;19.99
41111;Party Train;LEGO® Friends 41111 Partyzug;2016;9.99
41112;Party Cakes;LEGO® Friends 41112 Partykuchen;2016;4.99
41113;Party Gift Shop;LEGO® Friends 41113 Party-Geschenkeladen;2016;4.99
41114;Party Styling;LEGO® Friends 41114 Partystyling;2016;4.99
41115;Emma's Creative Workshop;LEGO® Friends 41115 Emmas Erfinderwerkstatt;2016;9.99
41116;Olivia's Exploration Car;LEGO® Friends 41116 Olivias Expeditionsauto;2016;14.99
41117;Pop Star TV Studio;LEGO® Friends 41117 Popstar TV-Studio;2016;24.99
41118;Heartlake Supermarket;LEGO® Friends 41118 Heartlake Supermarkt;2016;34.99
41119;Heartlake Cupcake Cafe;LEGO® Friends 41119 Heartlake Cupcake- Café;2016;39.99
41120;Adventure Camp Archery;LEGO® Friends 41120 Abenteuercamp Bogenschießen;2016;9.99
41121;Adventure Camp Rafting;LEGO® Friends 41121 Abenteuercamp Rafting;2016;29.99
41122;Adventure Camp Tree House;LEGO® Friends 41122 Abenteuercamp Baumhaus;2016;69.99
41123;Foal's Washing Station;LEGO® Friends 41123 Waschhäuschen für Emmas Fohlen;2016;9.99
41124;Heartlake Puppy Daycare;LEGO® Friends 41124 Heartlake Welpen- Betreuung;2016;29.99
41125;Horse Vet Trailer;LEGO® Friends 41125 Pferdeanhänger und Tierärztin;2016;39.99
41126;Heartlake Riding Club;LEGO® Friends 41126 Heartlake Reiterhof;2016;64.99
41127;Amusement Park Arcade;LEGO® Friends 41127 Spielspaß im Freizeitpark;2016;14.99
41128;Amusement Park Space Ride;LEGO® Friends 41128 Raketen- Karussell;2016;19.99
41129;Amusement Park Hot Dog Van;LEGO® Friends 41129 Hot-Dog-Stand im Freizeitpark;2016;29.99
41130;Amusement Park Roller Coaster;LEGO® Friends 41130 Großer Freizeitpark;2016;99.99
41131;Advent Calendar 2016 Friends;LEGO® Friends 41131 LEGO® Friends Adventskalender 2016;2016;19.99
41132;Heartlake Party Shop;LEGO® Friends 41132 Heartlake Partyladen;2016;29.99
41133;Amusement Park Bumper Cars;LEGO® Friends 41133 Autoscooter im Freizeitpark;2016;39.99
41134;Heartlake Performance School;LEGO® Friends 41134 Heartlake Kunstschule;2016;79.99
41135;Livi's Pop Star House;LEGO® Friends 41135 Livis Popstar-Villa;2016;54.99
41140;Daisy's Beauty Salon;LEGO® Disney 41140 Daisys Schönheitssalon;2016;9.99
41141;Pumpkin's Royal Carriage;LEGO® Disney 41141 Ballerines Königskutsche;2016;9.99
41142;Palace Pets Royal Castle;LEGO® Disney 41142 Königliches Schloss der Palasttiere;2016;19.99
41143;Berry's Kitchen;LEGO® Disney 41143 Berrys Küche;2017;6.99
41144;Petite's Royal Stable;LEGO® Disney 41144 Suzettes Reitanlage;2017;9.99
41145;Ariel and the Magical Spell;LEGO® Disney 41145 Arielle und der Zauberspruch;2017;29.99
41146;Cinderella's Enchanted Evening;LEGO® Disney 41146 Cinderellas zauberhafter Abend;2017;39.99
41147;Anna's Snow Adventure;LEGO® Disney 41147 Annas eisiges Abenteuer;2017;19.99
41148;Elsa's Magical Ice Palace;LEGO® Disney 41148 Elsas magischer Eispalast;2017;69.99
41149;Moana's Island Adventure;LEGO® Disney 41149 Vaianas Abenteuerinsel;2016;29.99
41150;Moana's Ocean Voyage;LEGO® Disney 41150 Vaiana auf hoher See;2016;39.99
41151;Mulan's Training Day;LEGO® Disney 41151 Mulans Training;2018;14.99
41152;Sleeping Beauty's Fairytale Castle;LEGO® Disney 41152 Dornröschens Märchenschloss;2018;39.99
41153;Ariel's Royal Celebration Boat;LEGO® Disney 41153 Arielles königliches Hochzeitsboot;2018;49.99
41154;Cinderella's Dream Castle;LEGO® Disney 41154 Cinderellas Traumschloss;2018;79.99
41155;Elsa's Market Adventure;LEGO® Disney 41155 Elsas Abenteuer auf dem Markt;2018;19.99
41156;Rapunzel's Castle Bedroom;LEGO® Disney 41156 Rapunzels Schlafgemach;2018;19.99
41157;Rapunzel's Travelling Caravan;LEGO® Disney 41157 Rapunzels Reisekutsche;2018;39.99
41158;Jasmine's Petite Tower;LEGO® Disney 41158 Jasmins kleiner Turm;2019;9.99
41159;Cinderella's Carriage Ride;LEGO® Disney 41159 Cindarella‘s Kutsche;2019;19.99
41160;Ariel's Seaside Castle;LEGO® Disney 41160 Arielles Meeresschloss;2019;24.99
41161;Aladdin and Jasmine's Palace Adventures;LEGO® Disney 41161 Aladdins und Jasmins Palastabenteuer;2019;29.99
41162;Ariel;LEGO® Disney 41162 Ariel, Aurora, and Tiana‘s Royal Cele;2019;44.99
41163;Rapunzel's Petite Tower;LEGO® Disney 41163 Rapunzels kleiner Turm;2019;9.99
41164;Enchanted Treehouse;LEGO® Disney 41164 Verzaubertes Baumhaus;2019;49.99
41165;Anna's Canoe Expedition;LEGO® Disney 41165 Annas Kanufahrt;2019;19.99
41166;Elsa's Wagon Adventure;LEGO® Disney 41166 Elsa und die Rentierkutsche;2019;29.99
41167;Arendelle Castle Village;LEGO® Disney 41167 Schloss Arendelle;2019;79.99
41168;Elsa's Jewelry Box Creation;LEGO® Disney 41168 Elsas Schmuckkästchen;2019;39.99
41169;Olaf;LEGO® Disney 41169 Olaf;2019;14.99
41171;Emily Jones & the Baby Wind Dragon;LEGO® Elves 41171 Emily Jones & das Winddrachen-Baby;2016;9.99
41172;The Water Dragon Adventure;LEGO® Elves 41172 Abenteuer mit dem Wasserdrachen;2016;24.99
41173;Elvendale School of Dragons;LEGO® Elves 41173 Drachenschule von Elvendale;2016;19.99
41174;The Starlight Inn;LEGO® Elves 41174 Gasthaus Zum Sternenlicht;2016;29.99
41175;Fire Dragon's Lava Cave;LEGO® Elves 41175 Lavahöhle des Feuerdrachen;2016;39.99
41176;The Secret Market Place;LEGO® Elves 41176 Der geheime Marktplatz;2016;59.99
41177;The Precious Crystal Mine;LEGO® Elves 41177 Die kostbare Kristallmine;2016;24.99
41178;The Dragon Sanctuary;LEGO® Elves 41178 Das Drachenversteck;2016;49.99
41179;Queen Dragon's Rescue;LEGO® Elves 41179 Rettung der Drachenkönigin;2016;69.99
41180;Ragana's Magic Shadow Castle;LEGO® Elves 41180 Raganas magisches Schattenschloss;2016;89.99
41181;Naida's Gondola & the Goblin Thief;LEGO® Elves 41181 Naidas Gondel und der diebische Kobold;2017;9.99
41182;The Capture of Sophie Jones;LEGO® Elves 41182 Die Gefangennahme von Sophie Jones;2017;19.99
41183;The Goblin King's Evil Dragon;LEGO® Elves 41183 Der böse Drache des Kobold-Königs;2017;29.99
41184;Aira's Airship & the Amulet Chase;LEGO® Elves 41184 Airas Luftschiff und die Jagd nach dem Amulett;2017;39.99
41185;Magic Rescue from the Goblin Village;LEGO® Elves 41185 Magische Rettung aus dem Kobold-Dorf;2017;59.99
41186;Azari & the Goblin Forest Escape;LEGO® Elves 41186 Azari und die Flucht aus dem Kobold-Wald;2017;19.99
41187;Rosalyn's Healing Hideout;LEGO® Elves 41187 Rosalyns heilendes Versteck;2017;49.99
41188;Breakout from the Goblin King's Fortress;LEGO® Elves 41188 Ausbruch aus der Festung des Kobold-Königs;2017;69.99
41190;Emily Jones & the Eagle Getaway;LEGO® Elves 41190 Emily Jones und die Flucht auf dem Adler;2018;14.99
41191;Naida & the Water Turtle Ambush;LEGO® Elves 41191 Naida und die Wasserschildkröte;2018;24.99
41192;Azari & the Fire Lion Capture;LEGO® Elves 41192 Azari und die Falle für den Feuerlöwen;2018;29.99
41193;Aira & the Song of the Wind Dragon;LEGO® Elves 41193 Aira und das Lied des Winddrachen;2018;39.99
41194;Noctura's Tower & the Earth Fox Rescue;LEGO® Elves 41194 Nocturas Turm der Rettung des Erdfuchses;2018;59.99
41195;Emily & Noctura's Showdown;LEGO® Elves 41195 Finale Auseinandersetzung zwischen Emily und Noctura;2018;49.99
41196;The Elvenstar Tree Bat Attack;LEGO® Elves 41196 Fledermaus-Angriff auf den Elfen-Sternbaum;2018;79.99
41230;Batgirl Batjet Chase;LEGO® DC Super Hero Girls 41230 Batgirl™ auf den Fersen des Batjets;2017;24.99
41231;Harley Quinn to the rescue;LEGO® DC Super Hero Girls 41231 Harley Quinn™ eilt zu Hilfe;2016;29.99
41232;Super Hero High School;LEGO® DC Super Hero Girls 41232 Highschool der Super Heroes;2017;79.99
